enhancer_name,enhancer_chrom,enhancer_start,enhancer_end,promoter_name,promoter_chrom,promoter_start,promoter_end,label,enhancer_distance_to_promoter,counts1,counts0
K562|chr3:154609199-154609253,chr3,154609199,154609253,K562|chr3:141600241-141600290,chr3,141600241,141600290,0,13008958,,
K562|chr3:154923282-154923391,chr3,154923282,154923391,K562|chr3:128214047-128214088,chr3,128214047,128214088,0,26709235,,
K562|chr3:154980232-154980333,chr3,154980232,154980333,K562|chr3:101333407-101333453,chr3,101333407,101333453,0,53646825,,
K562|chr3:155160128-155160166,chr3,155160128,155160166,K562|chr3:50648904-50649015,chr3,50648904,50649015,0,104511224,,
K562|chr3:155276116-155276266,chr3,155276116,155276266,K562|chr3:185221545-185221598,chr3,185221545,185221598,0,29945429,,
K562|chr3:155292261-155292313,chr3,155292261,155292313,K562|chr3:101331815-101331871,chr3,101331815,101331871,0,53960446,,
K562|chr3:155634686-155634836,chr3,155634686,155634836,K562|chr3:108304594-108304744,chr3,108304594,108304744,0,47330092,,
K562|chr3:156046029-156046095,chr3,156046029,156046095,K562|chr3:110250763-110250818,chr3,110250763,110250818,0,45795266,,
K562|chr3:156310419-156310509,chr3,156310419,156310509,K562|chr3:185221311-185221371,chr3,185221311,185221371,0,28910892,,
K562|chr3:156450328-156450437,chr3,156450328,156450437,K562|chr3:128906495-128906521,chr3,128906495,128906521,0,27543833,,
K562|chr3:156768903-156768943,chr3,156768903,156768943,K562|chr3:131221129-131221236,chr3,131221129,131221236,0,25547774,,
K562|chr3:156825900-156826004,chr3,156825900,156826004,K562|chr3:101408653-101408699,chr3,101408653,101408699,0,55417247,,
K562|chr3:157262345-157262382,chr3,157262345,157262382,K562|chr3:196670925-196671016,chr3,196670925,196671016,0,39408580,,
K562|chr3:157610263-157610322,chr3,157610263,157610322,K562|chr3:14446607-14446750,chr3,14446607,14446750,0,143163656,,
K562|chr3:157882615-157882725,chr3,157882615,157882725,K562|chr3:123679488-123679638,chr3,123679488,123679638,0,34203127,,
K562|chr3:158050823-158050887,chr3,158050823,158050887,K562|chr3:126707363-126707399,chr3,126707363,126707399,0,31343460,,
K562|chr3:158055688-158055757,chr3,158055688,158055757,K562|chr3:128903245-128903315,chr3,128903245,128903315,0,29152443,,
K562|chr3:158226210-158226287,chr3,158226210,158226287,K562|chr3:128903264-128903315,chr3,128903264,128903315,0,29322946,,
K562|chr3:158328343-158328369,chr3,158328343,158328369,K562|chr3:101333521-101333671,chr3,101333521,101333671,0,56994822,,
K562|chr3:158539078-158539134,chr3,158539078,158539134,K562|chr3:183875217-183875303,chr3,183875217,183875303,0,25336139,,
K562|chr3:159064934-159065031,chr3,159064934,159065031,K562|chr3:101406180-101406233,chr3,101406180,101406233,0,57658754,,
K562|chr3:159285815-159285965,chr3,159285815,159285965,K562|chr3:101332235-101332275,chr3,101332235,101332275,0,57953580,,
K562|chr3:159456102-159456154,chr3,159456102,159456154,K562|chr3:101407755-101407847,chr3,101407755,101407847,0,58048347,,
K562|chr3:159568637-159568787,chr3,159568637,159568787,K562|chr3:128903091-128903210,chr3,128903091,128903210,0,30665546,,
K562|chr3:159807251-159807347,chr3,159807251,159807347,K562|chr3:101408430-101408484,chr3,101408430,101408484,0,58398821,,
K562|chr3:159983933-159983973,chr3,159983933,159983973,K562|chr3:179041791-179041925,chr3,179041791,179041925,0,19057858,,
K562|chr3:160032279-160032339,chr3,160032279,160032339,K562|chr3:183875217-183875303,chr3,183875217,183875303,0,23842938,,
K562|chr3:160063357-160063466,chr3,160063357,160063466,K562|chr3:128906495-128906521,chr3,128906495,128906521,0,31156862,,
K562|chr3:160260703-160260749,chr3,160260703,160260749,K562|chr3:128209953-128210056,chr3,128209953,128210056,0,32050750,,
K562|chr3:160596157-160596288,chr3,160596157,160596288,K562|chr3:185221182-185221224,chr3,185221182,185221224,0,24625025,,
K562|chr3:160775010-160775160,chr3,160775010,160775160,K562|chr3:101406168-101406233,chr3,101406168,101406233,0,59368842,,
K562|chr3:160870680-160870769,chr3,160870680,160870769,K562|chr3:110252559-110252660,chr3,110252559,110252660,0,50618121,,
K562|chr3:161188518-161188567,chr3,161188518,161188567,K562|chr3:9835924-9836025,chr3,9835924,9836025,0,151352594,,
K562|chr3:161419594-161419659,chr3,161419594,161419659,K562|chr3:128903258-128903315,chr3,128903258,128903315,0,32516336,,
K562|chr3:161532933-161533083,chr3,161532933,161533083,K562|chr3:195365129-195365279,chr3,195365129,195365279,0,33832196,,
K562|chr3:161583685-161583724,chr3,161583685,161583724,K562|chr3:185221169-185221280,chr3,185221169,185221280,0,23637484,,
K562|chr3:161640292-161640355,chr3,161640292,161640355,K562|chr3:128964272-128964343,chr3,128964272,128964343,0,32676020,,
K562|chr3:161672682-161672709,chr3,161672682,161672709,K562|chr3:40350813-40350936,chr3,40350813,40350936,0,121321869,,
K562|chr3:161766662-161766788,chr3,161766662,161766788,K562|chr3:101334547-101334577,chr3,101334547,101334577,0,60432115,,
K562|chr3:161825928-161825994,chr3,161825928,161825994,K562|chr3:110250763-110250818,chr3,110250763,110250818,0,51575165,,
K562|chr3:161967425-161967534,chr3,161967425,161967534,K562|chr3:128214047-128214088,chr3,128214047,128214088,0,33753378,,
K562|chr3:162269985-162270135,chr3,162269985,162270135,K562|chr3:101333712-101333780,chr3,101333712,101333780,0,60936273,,
K562|chr3:162455318-162455384,chr3,162455318,162455384,K562|chr3:185654955-185655105,chr3,185654955,185655105,0,23199637,,
K562|chr3:162570834-162570911,chr3,162570834,162570911,K562|chr3:110251558-110251627,chr3,110251558,110251627,0,52319276,,
K562|chr3:162589852-162589968,chr3,162589852,162589968,K562|chr3:101406215-101406233,chr3,101406215,101406233,0,61183637,,
K562|chr3:162774622-162774655,chr3,162774622,162774655,K562|chr3:131221129-131221236,chr3,131221129,131221236,0,31553493,,
K562|chr3:162786368-162786398,chr3,162786368,162786398,K562|chr3:40350813-40350933,chr3,40350813,40350933,0,122435555,,
K562|chr3:163138615-163138765,chr3,163138615,163138765,K562|chr3:108304594-108304744,chr3,108304594,108304744,0,54834021,,
K562|chr3:163764636-163764693,chr3,163764636,163764693,K562|chr3:101332341-101332434,chr3,101332341,101332434,0,62432295,,
K562|chr3:164157443-164157533,chr3,164157443,164157533,K562|chr3:101331999-101332131,chr3,101331999,101332131,0,62825444,,
K562|chr3:164408641-164408759,chr3,164408641,164408759,K562|chr3:72938376-72938408,chr3,72938376,72938408,0,91470265,,
K562|chr3:164723368-164723434,chr3,164723368,164723434,K562|chr3:52346390-52346474,chr3,52346390,52346474,0,112376978,,
K562|chr3:164809588-164809632,chr3,164809588,164809632,K562|chr3:195809829-195809904,chr3,195809829,195809904,0,31000241,,
K562|chr3:164945067-164945119,chr3,164945067,164945119,K562|chr3:101331815-101331871,chr3,101331815,101331871,0,63613252,,
K562|chr3:165435140-165435174,chr3,165435140,165435174,K562|chr3:107813368-107813518,chr3,107813368,107813518,0,57621772,,
K562|chr3:165524428-165524467,chr3,165524428,165524467,K562|chr3:101331372-101331483,chr3,101331372,101331483,0,64193056,,
K562|chr3:165542448-165542524,chr3,165542448,165542524,K562|chr3:128903259-128903315,chr3,128903259,128903315,0,36639189,,
K562|chr3:165727493-165727639,chr3,165727493,165727639,K562|chr3:33841772-33841795,chr3,33841772,33841795,0,131885721,,
K562|chr3:166005523-166005648,chr3,166005523,166005648,K562|chr3:12838644-12838664,chr3,12838644,12838664,0,153166879,,
K562|chr3:166027192-166027276,chr3,166027192,166027276,K562|chr3:52345927-52345993,chr3,52345927,52345993,0,113681265,,
K562|chr3:166141567-166141598,chr3,166141567,166141598,K562|chr3:101406598-101406664,chr3,101406598,101406664,0,64734969,,
K562|chr3:166224421-166224568,chr3,166224421,166224568,K562|chr3:195365134-195365284,chr3,195365134,195365284,0,29140713,,
K562|chr3:166251234-166251314,chr3,166251234,166251314,K562|chr3:171761035-171761168,chr3,171761035,171761168,0,5509801,,
K562|chr3:166291588-166291720,chr3,166291588,166291720,K562|chr3:101406215-101406233,chr3,101406215,101406233,0,64885373,,
K562|chr3:166295869-166295894,chr3,166295869,166295894,K562|chr3:9442476-9442601,chr3,9442476,9442601,0,156853393,,
K562|chr3:166336963-166336997,chr3,166336963,166336997,K562|chr3:178970650-178970739,chr3,178970650,178970739,0,12633687,,
K562|chr3:166521616-166521640,chr3,166521616,166521640,K562|chr3:128964310-128964459,chr3,128964310,128964459,0,37557306,,
K562|chr3:166765499-166765569,chr3,166765499,166765569,K562|chr3:9999032-9999058,chr3,9999032,9999058,0,156766467,,
K562|chr3:166939156-166939270,chr3,166939156,166939270,K562|chr3:101406167-101406233,chr3,101406167,101406233,0,65532989,,
K562|chr3:167109152-167109242,chr3,167109152,167109242,K562|chr3:128903259-128903315,chr3,128903259,128903315,0,38205893,,
K562|chr3:167501553-167501598,chr3,167501553,167501598,K562|chr3:39195883-39195968,chr3,39195883,39195968,0,128305670,,
K562|chr3:167512416-167512437,chr3,167512416,167512437,K562|chr3:63850875-63850960,chr3,63850875,63850960,0,103661541,,
K562|chr3:167693514-167693642,chr3,167693514,167693642,K562|chr3:40349154-40349234,chr3,40349154,40349234,0,127344360,,
K562|chr3:167985628-167985660,chr3,167985628,167985660,K562|chr3:178970650-178970739,chr3,178970650,178970739,0,10985022,,
K562|chr3:168120870-168121017,chr3,168120870,168121017,K562|chr3:185540700-185540743,chr3,185540700,185540743,0,17419830,,
K562|chr3:168786370-168786401,chr3,168786370,168786401,K562|chr3:40350813-40350932,chr3,40350813,40350932,0,128435557,,
K562|chr3:168977313-168977419,chr3,168977313,168977419,K562|chr3:158462857-158462923,chr3,158462857,158462923,0,10514456,,
K562|chr3:169480066-169480097,chr3,169480066,169480097,K562|chr3:14442591-14442656,chr3,14442591,14442656,0,155037475,,
K562|chr3:169566057-169566104,chr3,169566057,169566104,K562|chr3:195809829-195809904,chr3,195809829,195809904,0,26243772,,
K562|chr3:169653448-169653529,chr3,169653448,169653529,K562|chr3:128906707-128906765,chr3,128906707,128906765,0,40746741,,
K562|chr3:169676387-169676537,chr3,169676387,169676537,K562|chr3:185221545-185221598,chr3,185221545,185221598,0,15545158,,
K562|chr3:169972853-169972924,chr3,169972853,169972924,K562|chr3:126707363-126707429,chr3,126707363,126707429,0,43265490,,
K562|chr3:169988319-169988412,chr3,169988319,169988412,K562|chr3:9835174-9835220,chr3,9835174,9835220,0,160153145,,
K562|chr3:170059151-170059222,chr3,170059151,170059222,K562|chr3:101331969-101332021,chr3,101331969,101332021,0,68727182,,
K562|chr3:170293345-170293418,chr3,170293345,170293418,K562|chr3:158463895-158464045,chr3,158463895,158464045,0,11829450,,
K562|chr3:170383591-170383624,chr3,170383591,170383624,K562|chr3:101334473-101334584,chr3,101334473,101334584,0,69049118,,
K562|chr3:170439783-170439871,chr3,170439783,170439871,K562|chr3:128579474-128579536,chr3,128579474,128579536,0,41860309,,
K562|chr3:170462607-170462691,chr3,170462607,170462691,K562|chr3:52345927-52345993,chr3,52345927,52345993,0,118116680,,
K562|chr3:170503772-170503919,chr3,170503772,170503919,K562|chr3:6534748-6534898,chr3,6534748,6534898,0,163969024,,
K562|chr3:170654706-170654833,chr3,170654706,170654833,K562|chr3:36986610-36986633,chr3,36986610,36986633,0,133668096,,
K562|chr3:170736249-170736280,chr3,170736249,170736280,K562|chr3:185537050-185537164,chr3,185537050,185537164,0,14800801,,
K562|chr3:170986748-170986797,chr3,170986748,170986797,K562|chr3:128905638-128905738,chr3,128905638,128905738,0,42081110,,
K562|chr3:171110742-171110882,chr3,171110742,171110882,K562|chr3:120313207-120313357,chr3,120313207,120313357,0,50797535,,
K562|chr3:171145923-171146023,chr3,171145923,171146023,K562|chr3:101334488-101334584,chr3,101334488,101334584,0,69811435,,
K562|chr3:171258004-171258114,chr3,171258004,171258114,K562|chr3:101408430-101408484,chr3,101408430,101408484,0,69849574,,
K562|chr3:171721003-171721033,chr3,171721003,171721033,K562|chr3:120314368-120314484,chr3,120314368,120314484,0,51406635,,
K562|chr3:172037458-172037593,chr3,172037458,172037593,K562|chr3:9687986-9688113,chr3,9687986,9688113,0,162349472,,
K562|chr3:172074130-172074186,chr3,172074130,172074186,K562|chr3:185221277-185221371,chr3,185221277,185221371,0,13147147,,
K562|chr3:172194304-172194406,chr3,172194304,172194406,K562|chr3:185540700-185540743,chr3,185540700,185540743,0,13346396,,
K562|chr3:172687170-172687320,chr3,172687170,172687320,K562|chr3:52345958-52345998,chr3,52345958,52345998,0,120341212,,
K562|chr3:172763468-172763518,chr3,172763468,172763518,K562|chr3:101331817-101331935,chr3,101331817,101331935,0,71431651,,
K562|chr3:173182107-173182129,chr3,173182107,173182129,K562|chr3:101333709-101333855,chr3,101333709,101333855,0,71848398,,
K562|chr3:173280180-173280300,chr3,173280180,173280300,K562|chr3:40350813-40350843,chr3,40350813,40350843,0,132929367,,
K562|chr3:173760000-173760150,chr3,173760000,173760150,K562|chr3:40350813-40350872,chr3,40350813,40350872,0,133409187,,
K562|chr3:173784153-173784204,chr3,173784153,173784204,K562|chr3:101406134-101406233,chr3,101406134,101406233,0,72378019,,
K562|chr3:174291177-174291274,chr3,174291177,174291274,K562|chr3:128903265-128903315,chr3,128903265,128903315,0,45387912,,
K562|chr3:174371007-174371028,chr3,174371007,174371028,K562|chr3:150322445-150322574,chr3,150322445,150322574,0,24048562,,
K562|chr3:174410722-174410789,chr3,174410722,174410789,K562|chr3:150322255-150322405,chr3,150322255,150322405,0,24088467,,
K562|chr3:174806644-174806741,chr3,174806644,174806741,K562|chr3:101406180-101406233,chr3,101406180,101406233,0,73400464,,
K562|chr3:175109398-175109472,chr3,175109398,175109472,K562|chr3:126707363-126707439,chr3,126707363,126707439,0,48402035,,
K562|chr3:175199589-175199644,chr3,175199589,175199644,K562|chr3:149534772-149534864,chr3,149534772,149534864,0,25664817,,
K562|chr3:175256541-175256588,chr3,175256541,175256588,K562|chr3:128205368-128205517,chr3,128205368,128205517,0,47051173,,
K562|chr3:175315823-175315955,chr3,175315823,175315955,K562|chr3:128903297-128903315,chr3,128903297,128903315,0,46412526,,
K562|chr3:175605173-175605192,chr3,175605173,175605192,K562|chr3:101334552-101334683,chr3,101334552,101334683,0,74270621,,
K562|chr3:175758517-175758664,chr3,175758517,175758664,K562|chr3:195365182-195365331,chr3,195365182,195365331,0,19606665,,
K562|chr3:175856956-175857035,chr3,175856956,175857035,K562|chr3:196667281-196667427,chr3,196667281,196667427,0,20810325,,
K562|chr3:175927500-175927650,chr3,175927500,175927650,K562|chr3:101406215-101406233,chr3,101406215,101406233,0,74521285,,
K562|chr3:176217250-176217349,chr3,176217250,176217349,K562|chr3:101333615-101333690,chr3,101333615,101333690,0,74883635,,
K562|chr3:176346099-176346138,chr3,176346099,176346138,K562|chr3:9434862-9434892,chr3,9434862,9434892,0,166911237,,
K562|chr3:176513620-176513683,chr3,176513620,176513683,K562|chr3:101332823-101332887,chr3,101332823,101332887,0,75180797,,
K562|chr3:176545266-176545391,chr3,176545266,176545391,K562|chr3:128903265-128903315,chr3,128903265,128903315,0,47642001,,
K562|chr3:176810277-176810383,chr3,176810277,176810383,K562|chr3:196064008-196064052,chr3,196064008,196064052,0,19253731,,
K562|chr3:176848508-176848566,chr3,176848508,176848566,K562|chr3:9997564-9997714,chr3,9997564,9997714,0,166850944,,
K562|chr3:176920639-176920722,chr3,176920639,176920722,K562|chr3:36988072-36988146,chr3,36988072,36988146,0,139932567,,
K562|chr3:176928269-176928315,chr3,176928269,176928315,K562|chr3:107814299-107814388,chr3,107814299,107814388,0,69113970,,
K562|chr3:177314458-177314502,chr3,177314458,177314502,K562|chr3:40350813-40350932,chr3,40350813,40350932,0,136963645,,
K562|chr3:177621593-177621743,chr3,177621593,177621743,K562|chr3:126707363-126707392,chr3,126707363,126707392,0,50914230,,
K562|chr3:177776949-177777099,chr3,177776949,177777099,K562|chr3:101402776-101402917,chr3,101402776,101402917,0,76374173,,
K562|chr3:177957690-177957837,chr3,177957690,177957837,K562|chr3:52345927-52345993,chr3,52345927,52345993,0,125611763,,
K562|chr3:178205340-178205411,chr3,178205340,178205411,K562|chr3:110250698-110250748,chr3,110250698,110250748,0,67954642,,
K562|chr3:178249732-178249775,chr3,178249732,178249775,K562|chr3:185651826-185651901,chr3,185651826,185651901,0,7402094,,
K562|chr3:178364808-178364867,chr3,178364808,178364867,K562|chr3:14446607-14446750,chr3,14446607,14446750,0,163918201,,
K562|chr3:178462492-178462529,chr3,178462492,178462529,K562|chr3:126707363-126707424,chr3,126707363,126707424,0,51755129,,
K562|chr3:178506614-178506663,chr3,178506614,178506663,K562|chr3:128905638-128905738,chr3,128905638,128905738,0,49600976,,
K562|chr3:178665839-178665889,chr3,178665839,178665889,K562|chr3:101332576-101332639,chr3,101332576,101332639,0,77333263,,
K562|chr3:178978236-178978383,chr3,178978236,178978383,K562|chr3:52348598-52348656,chr3,52348598,52348656,0,126629638,,
K562|chr3:179154845-179154888,chr3,179154845,179154888,K562|chr3:42644532-42644615,chr3,42644532,42644615,0,136510313,,
K562|chr3:179471011-179471110,chr3,179471011,179471110,K562|chr3:40350813-40350864,chr3,40350813,40350864,0,139120198,,
K562|chr3:179546936-179546956,chr3,179546936,179546956,K562|chr3:101408218-101408368,chr3,101408218,101408368,0,78138718,,
K562|chr3:179575797-179575891,chr3,179575797,179575891,K562|chr3:101407750-101407806,chr3,101407750,101407806,0,78168047,,
K562|chr3:179641775-179641834,chr3,179641775,179641834,K562|chr3:126707363-126707424,chr3,126707363,126707424,0,52934412,,
K562|chr3:179663649-179663780,chr3,179663649,179663780,K562|chr3:185221182-185221224,chr3,185221182,185221224,0,5557533,,
K562|chr3:179803257-179803294,chr3,179803257,179803294,K562|chr3:40350813-40350926,chr3,40350813,40350926,0,139452444,,
K562|chr3:179810829-179810852,chr3,179810829,179810852,K562|chr3:9687986-9688113,chr3,9687986,9688113,0,170122843,,
K562|chr3:180014603-180014666,chr3,180014603,180014666,K562|chr3:49174747-49174821,chr3,49174747,49174821,0,130839856,,
K562|chr3:180143111-180143170,chr3,180143111,180143170,K562|chr3:101332966-101333116,chr3,101332966,101333116,0,78810145,,
K562|chr3:180194041-180194172,chr3,180194041,180194172,K562|chr3:185221026-185221045,chr3,185221026,185221045,0,5026985,,
K562|chr3:180239359-180239454,chr3,180239359,180239454,K562|chr3:101410423-101410478,chr3,101410423,101410478,0,78828936,,
K562|chr3:180573668-180573775,chr3,180573668,180573775,K562|chr3:196697865-196697908,chr3,196697865,196697908,0,16124197,,
K562|chr3:181403863-181403911,chr3,181403863,181403911,K562|chr3:101406202-101406277,chr3,101406202,101406277,0,79997661,,
K562|chr3:182212282-182212368,chr3,182212282,182212368,K562|chr3:20083256-20083320,chr3,20083256,20083320,0,162129026,,
K562|chr3:182219497-182219554,chr3,182219497,182219554,K562|chr3:40350813-40350906,chr3,40350813,40350906,0,141868684,,
K562|chr3:182374671-182374711,chr3,182374671,182374711,K562|chr3:179041791-179041925,chr3,179041791,179041925,0,3332880,,
K562|chr3:182610811-182610953,chr3,182610811,182610953,K562|chr3:128214047-128214088,chr3,128214047,128214088,0,54396764,,
K562|chr3:183466495-183466563,chr3,183466495,183466563,K562|chr3:128903259-128903315,chr3,128903259,128903315,0,54563236,,
K562|chr3:183746704-183746786,chr3,183746704,183746786,K562|chr3:49174754-49174821,chr3,49174754,49174821,0,134571950,,
K562|chr3:184136264-184136306,chr3,184136264,184136306,K562|chr3:183875252-183875303,chr3,183875252,183875303,0,261012,,
K562|chr3:184148375-184148525,chr3,184148375,184148525,K562|chr3:185221291-185221371,chr3,185221291,185221371,0,1072916,,
K562|chr3:185276364-185276461,chr3,185276364,185276461,K562|chr3:52347837-52347890,chr3,52347837,52347890,0,132928527,,
K562|chr3:186017637-186017705,chr3,186017637,186017705,K562|chr3:44551982-44552064,chr3,44551982,44552064,0,141465655,,
K562|chr3:186152974-186153044,chr3,186152974,186153044,K562|chr3:185221185-185221265,chr3,185221185,185221265,0,931789,,
K562|chr3:186256105-186256139,chr3,186256105,186256139,K562|chr3:101405797-101405832,chr3,101405797,101405832,0,84850308,,
K562|chr3:187171101-187171136,chr3,187171101,187171136,K562|chr3:101289912-101290039,chr3,101289912,101290039,0,85881189,,
K562|chr3:187362324-187362369,chr3,187362324,187362369,K562|chr3:101402206-101402356,chr3,101402206,101402356,0,85960118,,
K562|chr3:187510775-187510904,chr3,187510775,187510904,K562|chr3:171757949-171758068,chr3,171757949,171758068,0,15752826,,
K562|chr3:188372734-188372815,chr3,188372734,188372815,K562|chr3:101410217-101410301,chr3,101410217,101410301,0,86962517,,
K562|chr3:188633319-188633404,chr3,188633319,188633404,K562|chr3:101406168-101406233,chr3,101406168,101406233,0,87227151,,
K562|chr3:188657566-188657618,chr3,188657566,188657618,K562|chr3:101407292-101407368,chr3,101407292,101407368,0,87250274,,
K562|chr3:188747553-188747672,chr3,188747553,188747672,K562|chr3:5231585-5231613,chr3,5231585,5231613,0,183515968,,
K562|chr3:188800383-188800406,chr3,188800383,188800406,K562|chr3:101333566-101333701,chr3,101333566,101333701,0,87466817,,
K562|chr3:189169264-189169290,chr3,189169264,189169290,K562|chr3:128209598-128209739,chr3,128209598,128209739,0,60959666,,
K562|chr3:189284062-189284079,chr3,189284062,189284079,K562|chr3:101333714-101333857,chr3,101333714,101333857,0,87950348,,
K562|chr3:189903675-189903807,chr3,189903675,189903807,K562|chr3:42644003-42644032,chr3,42644003,42644032,0,147259672,,
K562|chr3:190656935-190656961,chr3,190656935,190656961,K562|chr3:101334564-101334626,chr3,101334564,101334626,0,89322371,,
K562|chr3:190757991-190758062,chr3,190757991,190758062,K562|chr3:101331969-101332021,chr3,101331969,101332021,0,89426022,,
K562|chr3:190758584-190758661,chr3,190758584,190758661,K562|chr3:101406209-101406233,chr3,101406209,101406233,0,89352375,,
K562|chr3:190822134-190822182,chr3,190822134,190822182,K562|chr3:101332020-101332122,chr3,101332020,101332122,0,89490114,,
K562|chr3:191313261-191313360,chr3,191313261,191313360,K562|chr3:101406185-101406233,chr3,101406185,101406233,0,89907076,,
K562|chr3:191464641-191464707,chr3,191464641,191464707,K562|chr3:128903235-128903315,chr3,128903235,128903315,0,62561406,,
K562|chr3:191580590-191580649,chr3,191580590,191580649,K562|chr3:40350813-40350901,chr3,40350813,40350901,0,151229777,,
K562|chr3:191725805-191725861,chr3,191725805,191725861,K562|chr3:167440084-167440106,chr3,167440084,167440106,0,24285721,,
K562|chr3:192207979-192208129,chr3,192207979,192208129,K562|chr3:195365138-195365288,chr3,195365138,195365288,0,3157159,,
K562|chr3:192279047-192279157,chr3,192279047,192279157,K562|chr3:101332235-101332275,chr3,101332235,101332275,0,90946812,,
K562|chr3:192491783-192491894,chr3,192491783,192491894,K562|chr3:196064008-196064052,chr3,196064008,196064052,0,3572225,,
K562|chr3:193205672-193205689,chr3,193205672,193205689,K562|chr3:110251823-110251956,chr3,110251823,110251956,0,82953849,,
K562|chr3:193363441-193363591,chr3,193363441,193363591,K562|chr3:128212291-128212441,chr3,128212291,128212441,0,65151150,,
K562|chr3:193719438-193719515,chr3,193719438,193719515,K562|chr3:52346968-52347092,chr3,52346968,52347092,0,141372470,,
K562|chr3:193782841-193782897,chr3,193782841,193782897,K562|chr3:101293252-101293343,chr3,101293252,101293343,0,92489589,,
K562|chr3:194038373-194038523,chr3,194038373,194038523,K562|chr3:178972058-178972093,chr3,178972058,178972093,0,15066315,,
K562|chr3:194397499-194397590,chr3,194397499,194397590,K562|chr3:128903259-128903315,chr3,128903259,128903315,0,65494240,,
K562|chr3:194475802-194475883,chr3,194475802,194475883,K562|chr3:128903255-128903315,chr3,128903255,128903315,0,65572547,,
K562|chr3:194723572-194723659,chr3,194723572,194723659,K562|chr3:40350813-40350851,chr3,40350813,40350851,0,154372759,,
K562|chr3:194847151-194847196,chr3,194847151,194847196,K562|chr3:40350813-40350888,chr3,40350813,40350888,0,154496338,,
K562|chr3:195676008-195676047,chr3,195676008,195676047,K562|chr3:146217397-146217487,chr3,146217397,146217487,0,49458611,,
K562|chr3:195822691-195822740,chr3,195822691,195822740,K562|chr3:128207030-128207083,chr3,128207030,128207083,0,67615661,,
K562|chr3:195843531-195843583,chr3,195843531,195843583,K562|chr3:101332347-101332493,chr3,101332347,101332493,0,94511184,,
K562|chr3:195916913-195917063,chr3,195916913,195917063,K562|chr3:101402776-101402917,chr3,101402776,101402917,0,94514137,,
K562|chr3:196357307-196357351,chr3,196357307,196357351,K562|chr3:40350813-40350932,chr3,40350813,40350932,0,156006494,,
K562|chr3:196384794-196384850,chr3,196384794,196384850,K562|chr3:183875217-183875303,chr3,183875217,183875303,0,12509577,,
K562|chr3:196455726-196455828,chr3,196455726,196455828,K562|chr3:126707363-126707414,chr3,126707363,126707414,0,69748363,,
K562|chr3:196564374-196564440,chr3,196564374,196564440,K562|chr3:128903235-128903315,chr3,128903235,128903315,0,67661139,,
K562|chr3:196961350-196961442,chr3,196961350,196961442,K562|chr3:52348598-52348656,chr3,52348598,52348656,0,144612752,,
K562|chr3:197130567-197130627,chr3,197130567,197130627,K562|chr3:101331366-101331492,chr3,101331366,101331492,0,95799201,,
K562|chr3:197193847-197193997,chr3,197193847,197193997,K562|chr3:128903091-128903210,chr3,128903091,128903210,0,68290756,,
K562|chr3:197717659-197717681,chr3,197717659,197717681,K562|chr3:101332363-101332489,chr3,101332363,101332489,0,96385296,,
K562|chr3:197760810-197760844,chr3,197760810,197760844,K562|chr3:101405797-101405832,chr3,101405797,101405832,0,96355013,,
K562|chr3:197771733-197771825,chr3,197771733,197771825,K562|chr3:101332006-101332047,chr3,101332006,101332047,0,96439727,,
K562|chr3:197980900-197980998,chr3,197980900,197980998,K562|chr3:110251558-110251627,chr3,110251558,110251627,0,87729342,,
K562|chr4:322864-322885,chr4,322864,322885,K562|chr4:77866197-77866339,chr4,77866197,77866339,0,77543333,,
K562|chr4:512357-512452,chr4,512357,512452,K562|chr4:205447-205488,chr4,205447,205488,0,306910,,
K562|chr4:752956-753084,chr4,752956,753084,K562|chr4:332809-332872,chr4,332809,332872,0,420147,,
K562|chr4:1266275-1266307,chr4,1266275,1266307,K562|chr4:465427-465452,chr4,465427,465452,0,800848,,
K562|chr4:1368989-1369055,chr4,1368989,1369055,K562|chr4:77866359-77866505,chr4,77866359,77866505,0,76497370,,
K562|chr4:1385729-1385817,chr4,1385729,1385817,K562|chr4:48272026-48272083,chr4,48272026,48272083,0,46886297,,
K562|chr4:2336646-2336694,chr4,2336646,2336694,K562|chr4:6639962-6640039,chr4,6639962,6640039,0,4303316,,
K562|chr4:2431078-2431114,chr4,2431078,2431114,K562|chr4:77866806-77866882,chr4,77866806,77866882,0,75435728,,
K562|chr4:2531228-2531280,chr4,2531228,2531280,K562|chr4:77868103-77868253,chr4,77868103,77868253,0,75336875,,
K562|chr4:2640489-2640529,chr4,2640489,2640529,K562|chr4:77866712-77866824,chr4,77866712,77866824,0,75226223,,
K562|chr4:3023684-3023770,chr4,3023684,3023770,K562|chr4:53790-53834,chr4,53790,53834,0,2969894,,
K562|chr4:3244705-3244757,chr4,3244705,3244757,K562|chr4:77867255-77867353,chr4,77867255,77867353,0,74622550,,
K562|chr4:3666354-3666420,chr4,3666354,3666420,K562|chr4:77866187-77866335,chr4,77866187,77866335,0,74199833,,
K562|chr4:3883275-3883390,chr4,3883275,3883390,K562|chr4:207252-207283,chr4,207252,207283,0,3676023,,
K562|chr4:4292491-4292577,chr4,4292491,4292577,K562|chr4:110653586-110653629,chr4,110653586,110653629,0,106361095,,
K562|chr4:4422324-4422428,chr4,4422324,4422428,K562|chr4:77867506-77867526,chr4,77867506,77867526,0,73445182,,
K562|chr4:4503983-4504058,chr4,4503983,4504058,K562|chr4:48272011-48272083,chr4,48272011,48272083,0,43768028,,
