enhancer_name,enhancer_chrom,enhancer_start,enhancer_end,promoter_name,promoter_chrom,promoter_start,promoter_end,label,enhancer_distance_to_promoter
H1|chr5:66415596-66415746,chr5,66415596,66415746,H1|chr5:175627658-175627804,chr5,175627658,175627804,0,109212062
H1|chr5:66756683-66756769,chr5,66756683,66756769,H1|chr5:154100045-154100114,chr5,154100045,154100114,0,87343362
H1|chr5:66806306-66806368,chr5,66806306,66806368,H1|chr5:177591069-177591197,chr5,177591069,177591197,0,110784763
H1|chr5:67129790-67129824,chr5,67129790,67129824,H1|chr5:25444600-25444654,chr5,25444600,25444654,0,41685190
H1|chr5:67602184-67602243,chr5,67602184,67602243,H1|chr5:147764165-147764188,chr5,147764165,147764188,0,80161981
H1|chr5:67655584-67655657,chr5,67655584,67655657,H1|chr5:7395857-7395880,chr5,7395857,7395880,0,60259727
H1|chr5:67812847-67812878,chr5,67812847,67812878,H1|chr5:175631346-175631465,chr5,175631346,175631465,0,107818499
H1|chr5:67834473-67834533,chr5,67834473,67834533,H1|chr5:175627734-175627789,chr5,175627734,175627789,0,107793261
H1|chr5:67916653-67916698,chr5,67916653,67916698,H1|chr5:147249204-147249258,chr5,147249204,147249258,0,79332551
H1|chr5:68089473-68089542,chr5,68089473,68089542,H1|chr5:147246831-147246861,chr5,147246831,147246861,0,79157358
H1|chr5:68408283-68408328,chr5,68408283,68408328,H1|chr5:154137447-154137551,chr5,154137447,154137551,0,85729164
H1|chr5:69089861-69089907,chr5,69089861,69089907,H1|chr5:171435172-171435248,chr5,171435172,171435248,0,102345311
H1|chr5:69267106-69267256,chr5,69267106,69267256,H1|chr5:141706916-141706957,chr5,141706916,141706957,0,72439810
H1|chr5:69316114-69316216,chr5,69316114,69316216,H1|chr5:147247758-147247829,chr5,147247758,147247829,0,77931644
H1|chr5:69362068-69362103,chr5,69362068,69362103,H1|chr5:147247351-147247458,chr5,147247351,147247458,0,77885283
H1|chr5:69529321-69529354,chr5,69529321,69529354,H1|chr5:147252454-147252524,chr5,147252454,147252524,0,77723133
H1|chr5:69784885-69784953,chr5,69784885,69784953,H1|chr5:25443404-25443488,chr5,25443404,25443488,0,44341481
H1|chr5:69831100-69831234,chr5,69831100,69831234,H1|chr5:147251545-147251648,chr5,147251545,147251648,0,77420445
H1|chr5:69839209-69839240,chr5,69839209,69839240,H1|chr5:7393104-7393203,chr5,7393104,7393203,0,62446105
H1|chr5:69926645-69926705,chr5,69926645,69926705,H1|chr5:72145050-72145116,chr5,72145050,72145116,0,2218405
H1|chr5:69967435-69967515,chr5,69967435,69967515,H1|chr5:175222367-175222409,chr5,175222367,175222409,0,105254932
H1|chr5:70126085-70126109,chr5,70126085,70126109,H1|chr5:141258170-141258260,chr5,141258170,141258260,0,71132085
H1|chr5:70171702-70171849,chr5,70171702,70171849,H1|chr5:693919-694066,chr5,693919,694066,0,69477783
H1|chr5:70797716-70797786,chr5,70797716,70797786,H1|chr5:147251446-147251487,chr5,147251446,147251487,0,76453730
H1|chr5:70918450-70918530,chr5,70918450,70918530,H1|chr5:115905868-115905909,chr5,115905868,115905909,0,44987418
H1|chr5:71947013-71947073,chr5,71947013,71947073,H1|chr5:147251574-147251664,chr5,147251574,147251664,0,75304561
H1|chr5:71991863-71991968,chr5,71991863,71991968,H1|chr5:177591141-177591191,chr5,177591141,177591191,0,105599278
H1|chr5:72203529-72203567,chr5,72203529,72203567,H1|chr5:177591097-177591191,chr5,177591097,177591191,0,105387568
H1|chr5:72307595-72307665,chr5,72307595,72307665,H1|chr5:147248294-147248335,chr5,147248294,147248335,0,74940699
H1|chr5:72393663-72393750,chr5,72393663,72393750,H1|chr5:138631715-138631775,chr5,138631715,138631775,0,66238052
H1|chr5:72606928-72607078,chr5,72606928,72607078,H1|chr5:175627946-175627983,chr5,175627946,175627983,0,103021018
H1|chr5:72676277-72676379,chr5,72676277,72676379,H1|chr5:141255464-141255546,chr5,141255464,141255546,0,68579187
H1|chr5:72722293-72722355,chr5,72722293,72722355,H1|chr5:147252611-147252693,chr5,147252611,147252693,0,74530318
H1|chr5:72774566-72774671,chr5,72774566,72774671,H1|chr5:154134201-154134241,chr5,154134201,154134241,0,81359635
H1|chr5:72797511-72797598,chr5,72797511,72797598,H1|chr5:175627757-175627902,chr5,175627757,175627902,0,102830246
H1|chr5:72845792-72845858,chr5,72845792,72845858,H1|chr5:175626627-175626678,chr5,175626627,175626678,0,102780835
H1|chr5:73304579-73304612,chr5,73304579,73304612,H1|chr5:147250776-147250900,chr5,147250776,147250900,0,73946197
H1|chr5:73354839-73354893,chr5,73354839,73354893,H1|chr5:147252988-147253058,chr5,147252988,147253058,0,73898149
H1|chr5:73382731-73382846,chr5,73382731,73382846,H1|chr5:139026451-139026531,chr5,139026451,139026531,0,65643720
H1|chr5:73997730-73997760,chr5,73997730,73997760,H1|chr5:154088604-154088699,chr5,154088604,154088699,0,80090874
H1|chr5:74081415-74081564,chr5,74081415,74081564,H1|chr5:175627719-175627823,chr5,175627719,175627823,0,101546304
H1|chr5:74236662-74236725,chr5,74236662,74236725,H1|chr5:147247832-147247900,chr5,147247832,147247900,0,73011170
H1|chr5:74544155-74544249,chr5,74544155,74544249,H1|chr5:176743211-176743267,chr5,176743211,176743267,0,102199056
H1|chr5:74566985-74567088,chr5,74566985,74567088,H1|chr5:141704189-141704207,chr5,141704189,141704207,0,67137204
H1|chr5:74761943-74762014,chr5,74761943,74762014,H1|chr5:147248020-147248099,chr5,147248020,147248099,0,72486077
H1|chr5:75150999-75151149,chr5,75150999,75151149,H1|chr5:175627668-175627769,chr5,175627668,175627769,0,100476669
H1|chr5:75398021-75398090,chr5,75398021,75398090,H1|chr5:79552302-79552366,chr5,79552302,79552366,0,4154281
H1|chr5:75879132-75879148,chr5,75879132,75879148,H1|chr5:147251597-147251728,chr5,147251597,147251728,0,71372465
H1|chr5:75903051-75903074,chr5,75903051,75903074,H1|chr5:177663779-177663892,chr5,177663779,177663892,0,101760728
H1|chr5:76189793-76189818,chr5,76189793,76189818,H1|chr5:147245790-147245864,chr5,147245790,147245864,0,71055997
H1|chr5:76939990-76940056,chr5,76939990,76940056,H1|chr5:147250372-147250497,chr5,147250372,147250497,0,70310382
H1|chr5:76947307-76947337,chr5,76947307,76947337,H1|chr5:147249922-147250021,chr5,147249922,147250021,0,70302615
H1|chr5:77033299-77033343,chr5,77033299,77033343,H1|chr5:154091268-154091349,chr5,154091268,154091349,0,77057969
H1|chr5:77661038-77661116,chr5,77661038,77661116,H1|chr5:147246122-147246168,chr5,147246122,147246168,0,69585084
H1|chr5:77710503-77710618,chr5,77710503,77710618,H1|chr5:154134201-154134307,chr5,154134201,154134307,0,76423698
H1|chr5:77721865-77721893,chr5,77721865,77721893,H1|chr5:154090040-154090138,chr5,154090040,154090138,0,76368175
H1|chr5:77788957-77789010,chr5,77788957,77789010,H1|chr5:56472636-56472763,chr5,56472636,56472763,0,21316321
H1|chr5:77800554-77800606,chr5,77800554,77800606,H1|chr5:6449548-6449565,chr5,6449548,6449565,0,71351006
H1|chr5:77911357-77911382,chr5,77911357,77911382,H1|chr5:147249959-147250019,chr5,147249959,147250019,0,69338602
H1|chr5:77949314-77949402,chr5,77949314,77949402,H1|chr5:177591103-177591191,chr5,177591103,177591191,0,99641789
H1|chr5:78101628-78101769,chr5,78101628,78101769,H1|chr5:147249922-147249953,chr5,147249922,147249953,0,69148294
H1|chr5:78157750-78157805,chr5,78157750,78157805,H1|chr5:693048-693166,chr5,693048,693166,0,77464702
H1|chr5:78204767-78204797,chr5,78204767,78204797,H1|chr5:147247947-147248044,chr5,147247947,147248044,0,69043180
H1|chr5:78329586-78329736,chr5,78329586,78329736,H1|chr5:147250990-147251090,chr5,147250990,147251090,0,68921404
H1|chr5:78391371-78391461,chr5,78391371,78391461,H1|chr5:79550716-79550769,chr5,79550716,79550769,0,1159345
H1|chr5:78809977-78810127,chr5,78809977,78810127,H1|chr5:76787138-76787272,chr5,76787138,76787272,0,2022839
H1|chr5:78908582-78908629,chr5,78908582,78908629,H1|chr5:141735174-141735229,chr5,141735174,141735229,0,62826592
H1|chr5:79147836-79147859,chr5,79147836,79147859,H1|chr5:147245908-147246035,chr5,147245908,147246035,0,68098072
H1|chr5:79170808-79170899,chr5,79170808,79170899,H1|chr5:171438155-171438301,chr5,171438155,171438301,0,92267347
H1|chr5:79275463-79275563,chr5,79275463,79275563,H1|chr5:69344437-69344556,chr5,69344437,69344556,0,9931026
H1|chr5:79300259-79300313,chr5,79300259,79300313,H1|chr5:141703223-141703319,chr5,141703223,141703319,0,62402964
H1|chr5:79370944-79371025,chr5,79370944,79371025,H1|chr5:154100045-154100114,chr5,154100045,154100114,0,74729101
H1|chr5:79411325-79411382,chr5,79411325,79411382,H1|chr5:154088183-154088278,chr5,154088183,154088278,0,74676858
H1|chr5:79440158-79440243,chr5,79440158,79440243,H1|chr5:697312-697372,chr5,697312,697372,0,78742846
H1|chr5:79545720-79545771,chr5,79545720,79545771,H1|chr5:25444256-25444339,chr5,25444256,25444339,0,54101464
H1|chr5:79598346-79598402,chr5,79598346,79598402,H1|chr5:170815976-170816094,chr5,170815976,170816094,0,91217630
H1|chr5:79744948-79745010,chr5,79744948,79745010,H1|chr5:177591069-177591197,chr5,177591069,177591197,0,97846121
H1|chr5:79827040-79827081,chr5,79827040,79827081,H1|chr5:176740489-176740587,chr5,176740489,176740587,0,96913449
H1|chr5:80060923-80061073,chr5,80060923,80061073,H1|chr5:175627761-175627813,chr5,175627761,175627813,0,95566838
H1|chr5:80285393-80285414,chr5,80285393,80285414,H1|chr5:147251543-147251645,chr5,147251543,147251645,0,66966150
H1|chr5:80322958-80323036,chr5,80322958,80323036,H1|chr5:146829883-146829938,chr5,146829883,146829938,0,66506925
H1|chr5:80383146-80383208,chr5,80383146,80383208,H1|chr5:147252611-147252693,chr5,147252611,147252693,0,66869465
H1|chr5:80499442-80499532,chr5,80499442,80499532,H1|chr5:140787299-140787359,chr5,140787299,140787359,0,60287857
H1|chr5:80782487-80782612,chr5,80782487,80782612,H1|chr5:272104-272230,chr5,272104,272230,0,80510383
H1|chr5:80835296-80835334,chr5,80835296,80835334,H1|chr5:177591061-177591191,chr5,177591061,177591191,0,96755765
H1|chr5:81093561-81093626,chr5,81093561,81093626,H1|chr5:94890201-94890233,chr5,94890201,94890233,0,13796640
H1|chr5:81669751-81669801,chr5,81669751,81669801,H1|chr5:154136215-154136315,chr5,154136215,154136315,0,72466464
H1|chr5:81681475-81681545,chr5,81681475,81681545,H1|chr5:34658434-34658509,chr5,34658434,34658509,0,47023041
H1|chr5:82078736-82078841,chr5,82078736,82078841,H1|chr5:154091347-154091370,chr5,154091347,154091370,0,72012611
H1|chr5:82434545-82434589,chr5,82434545,82434589,H1|chr5:147253396-147253466,chr5,147253396,147253466,0,64818851
H1|chr5:82600571-82600627,chr5,82600571,82600627,H1|chr5:147256275-147256415,chr5,147256275,147256415,0,64655704
H1|chr5:82772098-82772248,chr5,82772098,82772248,H1|chr5:697444-697594,chr5,697444,697594,0,82074654
H1|chr5:83116688-83116722,chr5,83116688,83116722,H1|chr5:696321-696419,chr5,696321,696419,0,82420367
H1|chr5:83235038-83235188,chr5,83235038,83235188,H1|chr5:147251844-147251994,chr5,147251844,147251994,0,64016806
H1|chr5:83434614-83434664,chr5,83434614,83434664,H1|chr5:147249892-147249926,chr5,147249892,147249926,0,63815278
H1|chr5:83590259-83590283,chr5,83590259,83590283,H1|chr5:147247789-147247935,chr5,147247789,147247935,0,63657530
H1|chr5:83602770-83602853,chr5,83602770,83602853,H1|chr5:147252837-147252904,chr5,147252837,147252904,0,63650067
H1|chr5:83696414-83696504,chr5,83696414,83696504,H1|chr5:27475222-27475306,chr5,27475222,27475306,0,56221192
H1|chr5:84027187-84027236,chr5,84027187,84027236,H1|chr5:154100137-154100268,chr5,154100137,154100268,0,70072950
H1|chr5:84046136-84046165,chr5,84046136,84046165,H1|chr5:613267-613305,chr5,613267,613305,0,83432869
H1|chr5:84052216-84052265,chr5,84052216,84052265,H1|chr5:176905994-176906053,chr5,176905994,176906053,0,92853778
H1|chr5:84282004-84282064,chr5,84282004,84282064,H1|chr5:138631519-138631624,chr5,138631519,138631624,0,54349515
H1|chr5:84583387-84583454,chr5,84583387,84583454,H1|chr5:171883926-171883949,chr5,171883926,171883949,0,87300539
H1|chr5:84837900-84837926,chr5,84837900,84837926,H1|chr5:69344437-69344556,chr5,69344437,69344556,0,15493463
H1|chr5:85084788-85084867,chr5,85084788,85084867,H1|chr5:147247758-147247829,chr5,147247758,147247829,0,62162970
H1|chr5:85148075-85148189,chr5,85148075,85148189,H1|chr5:147252632-147252670,chr5,147252632,147252670,0,62104557
H1|chr5:85452435-85452490,chr5,85452435,85452490,H1|chr5:693048-693166,chr5,693048,693166,0,84759387
H1|chr5:85711173-85711195,chr5,85711173,85711195,H1|chr5:147252648-147252774,chr5,147252648,147252774,0,61541475
H1|chr5:85711497-85711555,chr5,85711497,85711555,H1|chr5:177591103-177591191,chr5,177591103,177591191,0,91879606
H1|chr5:86246471-86246534,chr5,86246471,86246534,H1|chr5:171438171-171438301,chr5,171438171,171438301,0,85191700
H1|chr5:86675223-86675271,chr5,86675223,86675271,H1|chr5:147247238-147247294,chr5,147247238,147247294,0,60572015
H1|chr5:86696991-86697008,chr5,86696991,86697008,H1|chr5:107007767-107007910,chr5,107007767,107007910,0,20310776
H1|chr5:86709720-86709778,chr5,86709720,86709778,H1|chr5:115908525-115908593,chr5,115908525,115908593,0,29198805
H1|chr5:86796809-86796885,chr5,86796809,86796885,H1|chr5:147251612-147251754,chr5,147251612,147251754,0,60454803
H1|chr5:87034228-87034252,chr5,87034228,87034252,H1|chr5:147252390-147252465,chr5,147252390,147252465,0,60218162
H1|chr5:87345863-87345911,chr5,87345863,87345911,H1|chr5:147251304-147251406,chr5,147251304,147251406,0,59905441
H1|chr5:87508267-87508366,chr5,87508267,87508366,H1|chr5:147251763-147251910,chr5,147251763,147251910,0,59743496
H1|chr5:87709014-87709158,chr5,87709014,87709158,H1|chr5:177627397-177627417,chr5,177627397,177627417,0,89918383
H1|chr5:88073489-88073588,chr5,88073489,88073588,H1|chr5:140787299-140787359,chr5,140787299,140787359,0,52713810
H1|chr5:88132374-88132406,chr5,88132374,88132406,H1|chr5:31529873-31529944,chr5,31529873,31529944,0,56602501
H1|chr5:88509835-88509921,chr5,88509835,88509921,H1|chr5:147250040-147250063,chr5,147250040,147250063,0,58740205
H1|chr5:88738206-88738247,chr5,88738206,88738247,H1|chr5:124081199-124081273,chr5,124081199,124081273,0,35342993
H1|chr5:88897980-88898085,chr5,88897980,88898085,H1|chr5:154090441-154090459,chr5,154090441,154090459,0,65192461
H1|chr5:89078583-89078672,chr5,89078583,89078672,H1|chr5:141734992-141735038,chr5,141734992,141735038,0,52656409
H1|chr5:89401404-89401473,chr5,89401404,89401473,H1|chr5:147246173-147246254,chr5,147246173,147246254,0,57844769
H1|chr5:89637908-89637971,chr5,89637908,89637971,H1|chr5:141703900-141703987,chr5,141703900,141703987,0,52065992
H1|chr5:90311865-90312013,chr5,90311865,90312013,H1|chr5:25441511-25441569,chr5,25441511,25441569,0,64870354
H1|chr5:90516496-90516551,chr5,90516496,90516551,H1|chr5:177591096-177591191,chr5,177591096,177591191,0,87074600
H1|chr5:90700622-90700671,chr5,90700622,90700671,H1|chr5:613266-613305,chr5,613266,613305,0,90087356
H1|chr5:90863104-90863251,chr5,90863104,90863251,H1|chr5:175628380-175628529,chr5,175628380,175628529,0,84765276
H1|chr5:90922723-90922782,chr5,90922723,90922782,H1|chr5:147764165-147764188,chr5,147764165,147764188,0,56841442
H1|chr5:90935248-90935308,chr5,90935248,90935308,H1|chr5:138631519-138631624,chr5,138631519,138631624,0,47696271
H1|chr5:91090273-91090387,chr5,91090273,91090387,H1|chr5:25443602-25443638,chr5,25443602,25443638,0,65646671
H1|chr5:91407309-91407452,chr5,91407309,91407452,H1|chr5:154099526-154099585,chr5,154099526,154099585,0,62692217
H1|chr5:91534222-91534285,chr5,91534222,91534285,H1|chr5:171436153-171436214,chr5,171436153,171436214,0,79901931
H1|chr5:91734526-91734620,chr5,91734526,91734620,H1|chr5:175219554-175219679,chr5,175219554,175219679,0,83485028
H1|chr5:91808928-91808999,chr5,91808928,91808999,H1|chr5:175628473-175628549,chr5,175628473,175628549,0,83819545
H1|chr5:91845270-91845379,chr5,91845270,91845379,H1|chr5:141706916-141706957,chr5,141706916,141706957,0,49861646
H1|chr5:91850690-91850729,chr5,91850690,91850729,H1|chr5:140571336-140571390,chr5,140571336,140571390,0,48720646
H1|chr5:91850889-91851033,chr5,91850889,91851033,H1|chr5:76787122-76787272,chr5,76787122,76787272,0,15063767
H1|chr5:92051679-92051776,chr5,92051679,92051776,H1|chr5:177591141-177591191,chr5,177591141,177591191,0,85539462
H1|chr5:92334239-92334265,chr5,92334239,92334265,H1|chr5:69344437-69344556,chr5,69344437,69344556,0,22989802
H1|chr5:92420299-92420411,chr5,92420299,92420411,H1|chr5:696525-696645,chr5,696525,696645,0,91723774
H1|chr5:92606104-92606198,chr5,92606104,92606198,H1|chr5:176743211-176743267,chr5,176743211,176743267,0,84137107
H1|chr5:92806043-92806111,chr5,92806043,92806111,H1|chr5:141734320-141734380,chr5,141734320,141734380,0,48928277
H1|chr5:93564734-93564791,chr5,93564734,93564791,H1|chr5:171883926-171883951,chr5,171883926,171883951,0,78319192
H1|chr5:93804208-93804358,chr5,93804208,93804358,H1|chr5:697476-697621,chr5,697476,697621,0,93106732
H1|chr5:93806600-93806644,chr5,93806600,93806644,H1|chr5:154134201-154134307,chr5,154134201,154134307,0,60327601
H1|chr5:93847910-93847961,chr5,93847910,93847961,H1|chr5:175221729-175221879,chr5,175221729,175221879,0,81373819
H1|chr5:94114039-94114186,chr5,94114039,94114186,H1|chr5:141734992-141735038,chr5,141734992,141735038,0,47620953
H1|chr5:94293313-94293351,chr5,94293313,94293351,H1|chr5:272203-272312,chr5,272203,272312,0,94021110
H1|chr5:94360386-94360429,chr5,94360386,94360429,H1|chr5:177663095-177663154,chr5,177663095,177663154,0,83302709
H1|chr5:94380547-94380577,chr5,94380547,94380577,H1|chr5:154088604-154088699,chr5,154088604,154088699,0,59708057
H1|chr5:94578799-94578891,chr5,94578799,94578891,H1|chr5:25441511-25441569,chr5,25441511,25441569,0,69137288
H1|chr5:94717986-94718003,chr5,94717986,94718003,H1|chr5:147251856-147251989,chr5,147251856,147251989,0,52533870
H1|chr5:94872510-94872634,chr5,94872510,94872634,H1|chr5:6377681-6377710,chr5,6377681,6377710,0,88494829
H1|chr5:95021009-95021096,chr5,95021009,95021096,H1|chr5:175627755-175627905,chr5,175627755,175627905,0,80606746
H1|chr5:95202825-95202870,chr5,95202825,95202870,H1|chr5:147246417-147246504,chr5,147246417,147246504,0,52043592
H1|chr5:95352812-95352902,chr5,95352812,95352902,H1|chr5:176738057-176738109,chr5,176738057,176738109,0,81385245
H1|chr5:96005287-96005317,chr5,96005287,96005317,H1|chr5:147247947-147248044,chr5,147247947,147248044,0,51242660
H1|chr5:96520272-96520368,chr5,96520272,96520368,H1|chr5:147253526-147253573,chr5,147253526,147253573,0,50733254
H1|chr5:96528599-96528680,chr5,96528599,96528680,H1|chr5:147251856-147251989,chr5,147251856,147251989,0,50723257
H1|chr5:96831423-96831496,chr5,96831423,96831496,H1|chr5:56472516-56472567,chr5,56472516,56472567,0,40358907
H1|chr5:96838260-96838321,chr5,96838260,96838321,H1|chr5:179249277-179249412,chr5,179249277,179249412,0,82411017
H1|chr5:96874807-96874898,chr5,96874807,96874898,H1|chr5:147246117-147246238,chr5,147246117,147246238,0,50371310
H1|chr5:96946409-96946488,chr5,96946409,96946488,H1|chr5:147250945-147250972,chr5,147250945,147250972,0,50304536
H1|chr5:97155723-97155786,chr5,97155723,97155786,H1|chr5:147247832-147247900,chr5,147247832,147247900,0,50092109
H1|chr5:97202784-97202842,chr5,97202784,97202842,H1|chr5:175628458-175628550,chr5,175628458,175628550,0,78425674
H1|chr5:97445170-97445221,chr5,97445170,97445221,H1|chr5:25444256-25444339,chr5,25444256,25444339,0,72000914
H1|chr5:97497397-97497482,chr5,97497397,97497482,H1|chr5:141061008-141061040,chr5,141061008,141061040,0,43563611
H1|chr5:97683149-97683274,chr5,97683149,97683274,H1|chr5:141703223-141703319,chr5,141703223,141703319,0,44020074
H1|chr5:97762245-97762294,chr5,97762245,97762294,H1|chr5:154136446-154136521,chr5,154136446,154136521,0,56374201
H1|chr5:97810726-97810795,chr5,97810726,97810795,H1|chr5:147246831-147246861,chr5,147246831,147246861,0,49436105
H1|chr5:97901443-97901487,chr5,97901443,97901487,H1|chr5:141256918-141256952,chr5,141256918,141256952,0,43355475
H1|chr5:98051174-98051264,chr5,98051174,98051264,H1|chr5:147247929-147247994,chr5,147247929,147247994,0,49196755
H1|chr5:98129216-98129313,chr5,98129216,98129313,H1|chr5:79550716-79550769,chr5,79550716,79550769,0,18578500
H1|chr5:98197988-98198133,chr5,98197988,98198133,H1|chr5:178287264-178287361,chr5,178287264,178287361,0,80089276
H1|chr5:98244265-98244304,chr5,98244265,98244304,H1|chr5:140571336-140571390,chr5,140571336,140571390,0,42327071
H1|chr5:98638502-98638542,chr5,98638502,98638542,H1|chr5:150828241-150828351,chr5,150828241,150828351,0,52189739
H1|chr5:98985178-98985230,chr5,98985178,98985230,H1|chr5:147252464-147252559,chr5,147252464,147252559,0,48267286
H1|chr5:99014186-99014286,chr5,99014186,99014286,H1|chr5:177591141-177591191,chr5,177591141,177591191,0,78576955
H1|chr5:99599207-99599350,chr5,99599207,99599350,H1|chr5:147252686-147252771,chr5,147252686,147252771,0,47653479
H1|chr5:99789144-99789294,chr5,99789144,99789294,H1|chr5:175221740-175221831,chr5,175221740,175221831,0,75432596
H1|chr5:99814730-99814818,chr5,99814730,99814818,H1|chr5:177591096-177591191,chr5,177591096,177591191,0,77776366
H1|chr5:99867118-99867182,chr5,99867118,99867182,H1|chr5:139024795-139024855,chr5,139024795,139024855,0,39157677
H1|chr5:99916357-99916505,chr5,99916357,99916505,H1|chr5:25441511-25441569,chr5,25441511,25441569,0,74474846
H1|chr5:100094352-100094502,chr5,100094352,100094502,H1|chr5:272212-272362,chr5,272212,272362,0,99822140
H1|chr5:100096326-100096411,chr5,100096326,100096411,H1|chr5:147247929-147247994,chr5,147247929,147247994,0,47151603
H1|chr5:100202074-100202167,chr5,100202074,100202167,H1|chr5:140703917-140703934,chr5,140703917,140703934,0,40501843
H1|chr5:100283565-100283639,chr5,100283565,100283639,H1|chr5:7395857-7395880,chr5,7395857,7395880,0,92887708
H1|chr5:100336119-100336253,chr5,100336119,100336253,H1|chr5:147251545-147251648,chr5,147251545,147251648,0,46915426
H1|chr5:100713878-100713941,chr5,100713878,100713941,H1|chr5:147251574-147251657,chr5,147251574,147251657,0,46537696
H1|chr5:101131548-101131611,chr5,101131548,101131611,H1|chr5:171438171-171438301,chr5,171438171,171438301,0,70306623
H1|chr5:101150665-101150685,chr5,101150665,101150685,H1|chr5:141701844-141701994,chr5,141701844,141701994,0,40551179
H1|chr5:101300902-101301018,chr5,101300902,101301018,H1|chr5:6377681-6377710,chr5,6377681,6377710,0,94923221
H1|chr5:101813771-101813862,chr5,101813771,101813862,H1|chr5:154089208-154089285,chr5,154089208,154089285,0,52275437
H1|chr5:102008353-102008408,chr5,102008353,102008408,H1|chr5:171883926-171883951,chr5,171883926,171883951,0,69875573
H1|chr5:102118341-102118435,chr5,102118341,102118435,H1|chr5:27474625-27474660,chr5,27474625,27474660,0,74643716
H1|chr5:102362302-102362447,chr5,102362302,102362447,H1|chr5:692751-692898,chr5,692751,692898,0,101669551
H1|chr5:102549867-102549966,chr5,102549867,102549966,H1|chr5:140787299-140787359,chr5,140787299,140787359,0,38237432
H1|chr5:103254199-103254290,chr5,103254199,103254290,H1|chr5:154089208-154089285,chr5,154089208,154089285,0,50835009
H1|chr5:103445442-103445480,chr5,103445442,103445480,H1|chr5:25443192-25443221,chr5,25443192,25443221,0,78002250
H1|chr5:103573747-103573773,chr5,103573747,103573773,H1|chr5:147249959-147250019,chr5,147249959,147250019,0,43676212
H1|chr5:103642833-103642872,chr5,103642833,103642872,H1|chr5:154137447-154137551,chr5,154137447,154137551,0,50494614
H1|chr5:103724063-103724131,chr5,103724063,103724131,H1|chr5:150828241-150828350,chr5,150828241,150828350,0,47104178
H1|chr5:104625126-104625273,chr5,104625126,104625273,H1|chr5:175628380-175628529,chr5,175628380,175628529,0,71003254
H1|chr5:104678071-104678115,chr5,104678071,104678115,H1|chr5:147249866-147249916,chr5,147249866,147249916,0,42571795
H1|chr5:104992663-104992726,chr5,104992663,104992726,H1|chr5:27475222-27475306,chr5,27475222,27475306,0,77517441
H1|chr5:105020568-105020641,chr5,105020568,105020641,H1|chr5:154089208-154089285,chr5,154089208,154089285,0,49068640
H1|chr5:105089003-105089060,chr5,105089003,105089060,H1|chr5:154088183-154088278,chr5,154088183,154088278,0,48999180
H1|chr5:105154810-105154871,chr5,105154810,105154871,H1|chr5:179249277-179249412,chr5,179249277,179249412,0,74094467
H1|chr5:105255007-105255040,chr5,105255007,105255040,H1|chr5:147250776-147250900,chr5,147250776,147250900,0,41995769
H1|chr5:105476834-105476875,chr5,105476834,105476875,H1|chr5:16736242-16736335,chr5,16736242,16736335,0,88740592
H1|chr5:105607379-105607431,chr5,105607379,105607431,H1|chr5:7395857-7395880,chr5,7395857,7395880,0,98211522
H1|chr5:106160309-106160371,chr5,106160309,106160371,H1|chr5:72145050-72145116,chr5,72145050,72145116,0,34015259
H1|chr5:107041725-107041754,chr5,107041725,107041754,H1|chr5:613267-613305,chr5,613267,613305,0,106428458
H1|chr5:107209634-107209680,chr5,107209634,107209680,H1|chr5:177591071-177591191,chr5,177591071,177591191,0,70381437
H1|chr5:107365336-107365371,chr5,107365336,107365371,H1|chr5:147247351-147247458,chr5,147247351,147247458,0,39882015
H1|chr5:107553170-107553264,chr5,107553170,107553264,H1|chr5:27474625-27474660,chr5,27474625,27474660,0,80078545
H1|chr5:107573745-107573891,chr5,107573745,107573891,H1|chr5:118788512-118788569,chr5,118788512,118788569,0,11214767
H1|chr5:107616581-107616623,chr5,107616581,107616623,H1|chr5:6449548-6449565,chr5,6449548,6449565,0,101167033
H1|chr5:107727298-107727395,chr5,107727298,107727395,H1|chr5:177591141-177591191,chr5,177591141,177591191,0,69863843
H1|chr5:107842133-107842283,chr5,107842133,107842283,H1|chr5:694346-694382,chr5,694346,694382,0,107147787
H1|chr5:108053870-108053969,chr5,108053870,108053969,H1|chr5:692841-692921,chr5,692841,692921,0,107361029
H1|chr5:108182737-108182812,chr5,108182737,108182812,H1|chr5:147251446-147251487,chr5,147251446,147251487,0,39068709
H1|chr5:109003490-109003565,chr5,109003490,109003565,H1|chr5:25443565-25443638,chr5,25443565,25443638,0,83559925
H1|chr5:109194059-109194209,chr5,109194059,109194209,H1|chr5:147248118-147248163,chr5,147248118,147248163,0,38054059
H1|chr5:109790598-109790643,chr5,109790598,109790643,H1|chr5:147246417-147246504,chr5,147246417,147246504,0,37455819
H1|chr5:109840214-109840308,chr5,109840214,109840308,H1|chr5:154091860-154091903,chr5,154091860,154091903,0,44251646
H1|chr5:110310396-110310470,chr5,110310396,110310470,H1|chr5:7395857-7395880,chr5,7395857,7395880,0,102914539
H1|chr5:110330903-110330951,chr5,110330903,110330951,H1|chr5:147251304-147251406,chr5,147251304,147251406,0,36920401
H1|chr5:110375868-110375912,chr5,110375868,110375912,H1|chr5:54829466-54829520,chr5,54829466,54829520,0,55546402
H1|chr5:110487293-110487377,chr5,110487293,110487377,H1|chr5:175627665-175627813,chr5,175627665,175627813,0,65140372
