enhancer_name,enhancer_chrom,enhancer_start,enhancer_end,promoter_name,promoter_chrom,promoter_start,promoter_end,label,enhancer_distance_to_promoter
HepG2|chr8:23332979-23333002,chr8,23332979,23333002,HepG2|chr8:71017861-71017891,chr8,71017861,71017891,0,47684882
HepG2|chr8:24371529-24371573,chr8,24371529,24371573,HepG2|chr8:37758464-37758570,chr8,37758464,37758570,0,13386935
HepG2|chr8:24671848-24671916,chr8,24671848,24671916,HepG2|chr8:128752077-128752159,chr8,128752077,128752159,0,104080229
HepG2|chr8:26703579-26703639,chr8,26703579,26703639,HepG2|chr8:119119853-119119935,chr8,119119853,119119935,0,92416274
HepG2|chr8:27190169-27190310,chr8,27190169,27190310,HepG2|chr8:37758537-37758570,chr8,37758537,37758570,0,10568368
HepG2|chr8:27881788-27881912,chr8,27881788,27881912,HepG2|chr8:124408985-124409002,chr8,124408985,124409002,0,96527197
HepG2|chr8:28123430-28123483,chr8,28123430,28123483,HepG2|chr8:37755763-37755860,chr8,37755763,37755860,0,9632333
HepG2|chr8:28477879-28477897,chr8,28477879,28477897,HepG2|chr8:101319894-101319988,chr8,101319894,101319988,0,72842015
HepG2|chr8:28617625-28617766,chr8,28617625,28617766,HepG2|chr8:37758537-37758570,chr8,37758537,37758570,0,9140912
HepG2|chr8:28906782-28906832,chr8,28906782,28906832,HepG2|chr8:40014307-40014407,chr8,40014307,40014407,0,11107525
HepG2|chr8:29985184-29985237,chr8,29985184,29985237,HepG2|chr8:134308878-134308943,chr8,134308878,134308943,0,104323694
HepG2|chr8:32804752-32804775,chr8,32804752,32804775,HepG2|chr8:103548010-103548140,chr8,103548010,103548140,0,70743258
HepG2|chr8:33934472-33934523,chr8,33934472,33934523,HepG2|chr8:54933541-54933632,chr8,54933541,54933632,0,20999069
HepG2|chr8:35129165-35129207,chr8,35129165,35129207,HepG2|chr8:128746852-128746959,chr8,128746852,128746959,0,93617687
HepG2|chr8:35736521-35736552,chr8,35736521,35736552,HepG2|chr8:125488693-125488816,chr8,125488693,125488816,0,89752172
HepG2|chr8:36049536-36049594,chr8,36049536,36049594,HepG2|chr8:103549208-103549286,chr8,103549208,103549286,0,67499672
HepG2|chr8:36723561-36723678,chr8,36723561,36723678,HepG2|chr8:37758537-37758570,chr8,37758537,37758570,0,1034976
HepG2|chr8:36762502-36762581,chr8,36762502,36762581,HepG2|chr8:101162100-101162205,chr8,101162100,101162205,0,64399598
HepG2|chr8:36812602-36812711,chr8,36812602,36812711,HepG2|chr8:54938522-54938591,chr8,54938522,54938591,0,18125920
HepG2|chr8:38032036-38032123,chr8,38032036,38032123,HepG2|chr8:40015719-40015782,chr8,40015719,40015782,0,1983683
HepG2|chr8:38591659-38591721,chr8,38591659,38591721,HepG2|chr8:37758464-37758570,chr8,37758464,37758570,0,833195
HepG2|chr8:41184603-41184649,chr8,41184603,41184649,HepG2|chr8:37758450-37758570,chr8,37758450,37758570,0,3426153
HepG2|chr8:41197400-41197491,chr8,41197400,41197491,HepG2|chr8:144636284-144636304,chr8,144636284,144636304,0,103438884
HepG2|chr8:41628736-41628783,chr8,41628736,41628783,HepG2|chr8:27695562-27695665,chr8,27695562,27695665,0,13933174
HepG2|chr8:41802458-41802474,chr8,41802458,41802474,HepG2|chr8:101319896-101319989,chr8,101319896,101319989,0,59517438
HepG2|chr8:43070689-43070736,chr8,43070689,43070736,HepG2|chr8:27695562-27695665,chr8,27695562,27695665,0,15375127
HepG2|chr8:43877863-43878013,chr8,43877863,43878013,HepG2|chr8:22093915-22093942,chr8,22093915,22093942,0,21783948
HepG2|chr8:44630488-44630564,chr8,44630488,44630564,HepG2|chr8:71017855-71017892,chr8,71017855,71017892,0,26387367
HepG2|chr8:44787012-44787141,chr8,44787012,44787141,HepG2|chr8:124216541-124216558,chr8,124216541,124216558,0,79429529
HepG2|chr8:45015264-45015304,chr8,45015264,45015304,HepG2|chr8:128752446-128752556,chr8,128752446,128752556,0,83737182
HepG2|chr8:45582189-45582206,chr8,45582189,45582206,HepG2|chr8:101319896-101319988,chr8,101319896,101319988,0,55737707
HepG2|chr8:47575574-47575613,chr8,47575574,47575613,HepG2|chr8:103668920-103669014,chr8,103668920,103669014,0,56093346
HepG2|chr8:47634704-47634800,chr8,47634704,47634800,HepG2|chr8:128751695-128751749,chr8,128751695,128751749,0,81116991
HepG2|chr8:47989311-47989342,chr8,47989311,47989342,HepG2|chr8:144632810-144632958,chr8,144632810,144632958,0,96643499
HepG2|chr8:49452401-49452493,chr8,49452401,49452493,HepG2|chr8:128751884-128751915,chr8,128751884,128751915,0,79299483
HepG2|chr8:49505295-49505341,chr8,49505295,49505341,HepG2|chr8:54939418-54939535,chr8,54939418,54939535,0,5434123
HepG2|chr8:50000229-50000247,chr8,50000229,50000247,HepG2|chr8:101319894-101319988,chr8,101319894,101319988,0,51319665
HepG2|chr8:50234162-50234284,chr8,50234162,50234284,HepG2|chr8:54938497-54938565,chr8,54938497,54938565,0,4704335
HepG2|chr8:50504785-50504809,chr8,50504785,50504809,HepG2|chr8:144396560-144396603,chr8,144396560,144396603,0,93891775
HepG2|chr8:50589907-50590051,chr8,50589907,50590051,HepG2|chr8:101348669-101348725,chr8,101348669,101348725,0,50758762
HepG2|chr8:51572033-51572095,chr8,51572033,51572095,HepG2|chr8:54938477-54938591,chr8,54938477,54938591,0,3366444
HepG2|chr8:51904106-51904162,chr8,51904106,51904162,HepG2|chr8:40014334-40014407,chr8,40014334,40014407,0,11889772
HepG2|chr8:52044855-52044892,chr8,52044855,52044892,HepG2|chr8:134308878-134308943,chr8,134308878,134308943,0,82264023
HepG2|chr8:53165531-53165634,chr8,53165531,53165634,HepG2|chr8:128751695-128751749,chr8,128751695,128751749,0,75586164
HepG2|chr8:53362805-53362825,chr8,53362805,53362825,HepG2|chr8:144677678-144677736,chr8,144677678,144677736,0,91314873
HepG2|chr8:53425215-53425364,chr8,53425215,53425364,HepG2|chr8:103539009-103539038,chr8,103539009,103539038,0,50113794
HepG2|chr8:54330534-54330637,chr8,54330534,54330637,HepG2|chr8:128751695-128751749,chr8,128751695,128751749,0,74421161
HepG2|chr8:55259223-55259372,chr8,55259223,55259372,HepG2|chr8:103539009-103539038,chr8,103539009,103539038,0,48279786
HepG2|chr8:55709273-55709387,chr8,55709273,55709387,HepG2|chr8:71017855-71017892,chr8,71017855,71017892,0,15308582
HepG2|chr8:55729367-55729438,chr8,55729367,55729438,HepG2|chr8:17352623-17352711,chr8,17352623,17352711,0,38376744
HepG2|chr8:57381057-57381158,chr8,57381057,57381158,HepG2|chr8:37758516-37758570,chr8,37758516,37758570,0,19622541
HepG2|chr8:57756827-57756959,chr8,57756827,57756959,HepG2|chr8:124408983-124409001,chr8,124408983,124409001,0,66652156
HepG2|chr8:57927519-57927572,chr8,57927519,57927572,HepG2|chr8:37755763-37755860,chr8,37755763,37755860,0,20171756
HepG2|chr8:59962694-59962795,chr8,59962694,59962795,HepG2|chr8:37758516-37758570,chr8,37758516,37758570,0,22204178
HepG2|chr8:59989537-59989664,chr8,59989537,59989664,HepG2|chr8:124408983-124409001,chr8,124408983,124409001,0,64419446
HepG2|chr8:60741171-60741224,chr8,60741171,60741224,HepG2|chr8:54938556-54938591,chr8,54938556,54938591,0,5802615
HepG2|chr8:60864706-60864853,chr8,60864706,60864853,HepG2|chr8:71017862-71017894,chr8,71017862,71017894,0,10153156
HepG2|chr8:61481607-61481638,chr8,61481607,61481638,HepG2|chr8:144632810-144632958,chr8,144632810,144632958,0,83151203
HepG2|chr8:61680916-61681036,chr8,61680916,61681036,HepG2|chr8:124408983-124409001,chr8,124408983,124409001,0,62728067
HepG2|chr8:61796909-61796962,chr8,61796909,61796962,HepG2|chr8:37755763-37755860,chr8,37755763,37755860,0,24041146
HepG2|chr8:62885915-62885949,chr8,62885915,62885949,HepG2|chr8:11658859-11659009,chr8,11658859,11659009,0,51227056
HepG2|chr8:62983772-62983793,chr8,62983772,62983793,HepG2|chr8:54939418-54939535,chr8,54939418,54939535,0,8044354
HepG2|chr8:63437294-63437311,chr8,63437294,63437311,HepG2|chr8:37758424-37758570,chr8,37758424,37758570,0,25678870
HepG2|chr8:64282521-64282660,chr8,64282521,64282660,HepG2|chr8:37758426-37758570,chr8,37758426,37758570,0,26524095
HepG2|chr8:64549218-64549238,chr8,64549218,64549238,HepG2|chr8:144677678-144677736,chr8,144677678,144677736,0,80128460
HepG2|chr8:65073329-65073357,chr8,65073329,65073357,HepG2|chr8:144396522-144396645,chr8,144396522,144396645,0,79323193
HepG2|chr8:65425708-65425770,chr8,65425708,65425770,HepG2|chr8:37758464-37758570,chr8,37758464,37758570,0,27667244
HepG2|chr8:66727578-66727666,chr8,66727578,66727666,HepG2|chr8:124408983-124409002,chr8,124408983,124409002,0,57681405
HepG2|chr8:67437421-67437465,chr8,67437421,67437465,HepG2|chr8:37758464-37758570,chr8,37758464,37758570,0,29678957
HepG2|chr8:68040446-68040533,chr8,68040446,68040533,HepG2|chr8:71017861-71017892,chr8,71017861,71017892,0,2977415
HepG2|chr8:68318817-68318920,chr8,68318817,68318920,HepG2|chr8:11658821-11658840,chr8,11658821,11658840,0,56659996
HepG2|chr8:68424820-68424959,chr8,68424820,68424959,HepG2|chr8:37758426-37758570,chr8,37758426,37758570,0,30666394
HepG2|chr8:68689230-68689360,chr8,68689230,68689360,HepG2|chr8:124408985-124409002,chr8,124408985,124409002,0,55719755
HepG2|chr8:68901643-68901696,chr8,68901643,68901696,HepG2|chr8:37758459-37758570,chr8,37758459,37758570,0,31143184
HepG2|chr8:69014714-69014735,chr8,69014714,69014735,HepG2|chr8:40014307-40014407,chr8,40014307,40014407,0,29000407
HepG2|chr8:69675279-69675319,chr8,69675279,69675319,HepG2|chr8:128752446-128752556,chr8,128752446,128752556,0,59077167
HepG2|chr8:71242169-71242217,chr8,71242169,71242217,HepG2|chr8:37758426-37758570,chr8,37758426,37758570,0,33483743
HepG2|chr8:72430618-72430645,chr8,72430618,72430645,HepG2|chr8:125488693-125488816,chr8,125488693,125488816,0,53058075
HepG2|chr8:72737627-72737776,chr8,72737627,72737776,HepG2|chr8:71017858-71017891,chr8,71017858,71017891,0,1719769
HepG2|chr8:73237921-73238042,chr8,73237921,73238042,HepG2|chr8:124408985-124409002,chr8,124408985,124409002,0,51171064
HepG2|chr8:73461116-73461178,chr8,73461116,73461178,HepG2|chr8:37758484-37758570,chr8,37758484,37758570,0,35702632
HepG2|chr8:73951636-73951768,chr8,73951636,73951768,HepG2|chr8:124216541-124216558,chr8,124216541,124216558,0,50264905
HepG2|chr8:74762843-74762927,chr8,74762843,74762927,HepG2|chr8:40015687-40015764,chr8,40015687,40015764,0,34747156
HepG2|chr8:75000448-75000550,chr8,75000448,75000550,HepG2|chr8:128752343-128752483,chr8,128752343,128752483,0,53751895
HepG2|chr8:75826130-75826157,chr8,75826130,75826157,HepG2|chr8:144396522-144396645,chr8,144396522,144396645,0,68570392
HepG2|chr8:75880043-75880193,chr8,75880043,75880193,HepG2|chr8:144642365-144642386,chr8,144642365,144642386,0,68762322
HepG2|chr8:78889551-78889585,chr8,78889551,78889585,HepG2|chr8:11658859-11659009,chr8,11658859,11659009,0,67230692
HepG2|chr8:80401690-80401745,chr8,80401690,80401745,HepG2|chr8:54936262-54936325,chr8,54936262,54936325,0,25465428
HepG2|chr8:80439457-80439567,chr8,80439457,80439567,HepG2|chr8:128746852-128746959,chr8,128746852,128746959,0,48307395
HepG2|chr8:80524560-80524576,chr8,80524560,80524576,HepG2|chr8:101319896-101319989,chr8,101319896,101319989,0,20795336
HepG2|chr8:81228762-81228859,chr8,81228762,81228859,HepG2|chr8:103669502-103669649,chr8,103669502,103669649,0,22440740
HepG2|chr8:82246613-82246661,chr8,82246613,82246661,HepG2|chr8:101348629-101348725,chr8,101348629,101348725,0,19102016
HepG2|chr8:82958059-82958168,chr8,82958059,82958168,HepG2|chr8:54938522-54938591,chr8,54938522,54938591,0,28019537
HepG2|chr8:84950275-84950330,chr8,84950275,84950330,HepG2|chr8:54936262-54936325,chr8,54936262,54936325,0,30014013
HepG2|chr8:86247500-86247622,chr8,86247500,86247622,HepG2|chr8:54938497-54938565,chr8,54938497,54938565,0,31309003
HepG2|chr8:87765010-87765031,chr8,87765010,87765031,HepG2|chr8:40014307-40014407,chr8,40014307,40014407,0,47750703
HepG2|chr8:88055180-88055228,chr8,88055180,88055228,HepG2|chr8:37758426-37758570,chr8,37758426,37758570,0,50296754
HepG2|chr8:89176502-89176619,chr8,89176502,89176619,HepG2|chr8:37758537-37758570,chr8,37758537,37758570,0,51417965
HepG2|chr8:90519354-90519428,chr8,90519354,90519428,HepG2|chr8:128752446-128752556,chr8,128752446,128752556,0,38233092
HepG2|chr8:90703691-90703712,chr8,90703691,90703712,HepG2|chr8:54939418-54939535,chr8,54939418,54939535,0,35764273
HepG2|chr8:91124165-91124297,chr8,91124165,91124297,HepG2|chr8:124408983-124409001,chr8,124408983,124409001,0,33284818
HepG2|chr8:91211600-91211696,chr8,91211600,91211696,HepG2|chr8:22090719-22090760,chr8,22090719,22090760,0,69120881
HepG2|chr8:92578581-92578634,chr8,92578581,92578634,HepG2|chr8:37755763-37755860,chr8,37755763,37755860,0,54822818
HepG2|chr8:92652713-92652766,chr8,92652713,92652766,HepG2|chr8:134308878-134308943,chr8,134308878,134308943,0,41656165
HepG2|chr8:92775413-92775563,chr8,92775413,92775563,HepG2|chr8:144393523-144393570,chr8,144393523,144393570,0,51618110
HepG2|chr8:92887464-92887495,chr8,92887464,92887495,HepG2|chr8:125488693-125488816,chr8,125488693,125488816,0,32601229
HepG2|chr8:93402374-93402465,chr8,93402374,93402465,HepG2|chr8:144636284-144636304,chr8,144636284,144636304,0,51233910
HepG2|chr8:94440211-94440228,chr8,94440211,94440228,HepG2|chr8:37758424-37758570,chr8,37758424,37758570,0,56681787
HepG2|chr8:95897428-95897484,chr8,95897428,95897484,HepG2|chr8:40014334-40014407,chr8,40014334,40014407,0,55883094
HepG2|chr8:95913319-95913341,chr8,95913319,95913341,HepG2|chr8:40014366-40014407,chr8,40014366,40014407,0,55898953
HepG2|chr8:95988529-95988603,chr8,95988529,95988603,HepG2|chr8:37621428-37621482,chr8,37621428,37621482,0,58367101
HepG2|chr8:96345645-96345707,chr8,96345645,96345707,HepG2|chr8:103548274-103548320,chr8,103548274,103548320,0,7202629
HepG2|chr8:96404839-96404926,chr8,96404839,96404926,HepG2|chr8:101348629-101348725,chr8,101348629,101348725,0,4943790
HepG2|chr8:96922161-96922245,chr8,96922161,96922245,HepG2|chr8:40015687-40015764,chr8,40015687,40015764,0,56906474
HepG2|chr8:97277499-97277620,chr8,97277499,97277620,HepG2|chr8:103539009-103539038,chr8,103539009,103539038,0,6261510
HepG2|chr8:97738556-97738654,chr8,97738556,97738654,HepG2|chr8:128749088-128749137,chr8,128749088,128749137,0,31010532
HepG2|chr8:97847855-97847912,chr8,97847855,97847912,HepG2|chr8:128751642-128751731,chr8,128751642,128751731,0,30903787
HepG2|chr8:98000211-98000270,chr8,98000211,98000270,HepG2|chr8:134581505-134581652,chr8,134581505,134581652,0,36581294
HepG2|chr8:98007688-98007730,chr8,98007688,98007730,HepG2|chr8:128746852-128746959,chr8,128746852,128746959,0,30739164
HepG2|chr8:98383145-98383248,chr8,98383145,98383248,HepG2|chr8:17352623-17352662,chr8,17352623,17352662,0,81030522
HepG2|chr8:98538924-98539056,chr8,98538924,98539056,HepG2|chr8:124216541-124216558,chr8,124216541,124216558,0,25677617
HepG2|chr8:99266935-99267022,chr8,99266935,99267022,HepG2|chr8:101348629-101348725,chr8,101348629,101348725,0,2081694
HepG2|chr8:99929516-99929643,chr8,99929516,99929643,HepG2|chr8:54938451-54938565,chr8,54938451,54938565,0,44991065
HepG2|chr8:101598139-101598233,chr8,101598139,101598233,HepG2|chr8:117780105-117780168,chr8,117780105,117780168,0,16181966
HepG2|chr8:102261717-102261786,chr8,102261717,102261786,HepG2|chr8:54938510-54938591,chr8,54938510,54938591,0,47323207
HepG2|chr8:103443592-103443642,chr8,103443592,103443642,HepG2|chr8:40014307-40014407,chr8,40014307,40014407,0,63429285
HepG2|chr8:105613144-105613202,chr8,105613144,105613202,HepG2|chr8:103549208-103549286,chr8,103549208,103549286,0,2063936
HepG2|chr8:106677602-106677729,chr8,106677602,106677729,HepG2|chr8:54938451-54938565,chr8,54938451,54938565,0,51739151
HepG2|chr8:106765859-106766003,chr8,106765859,106766003,HepG2|chr8:101348669-101348725,chr8,101348669,101348725,0,5417190
HepG2|chr8:107159732-107159849,chr8,107159732,107159849,HepG2|chr8:128749088-128749137,chr8,128749088,128749137,0,21589356
HepG2|chr8:107546860-107546941,chr8,107546860,107546941,HepG2|chr8:54938522-54938591,chr8,54938522,54938591,0,52608338
HepG2|chr8:107990511-107990546,chr8,107990511,107990546,HepG2|chr8:37758472-37758570,chr8,37758472,37758570,0,70232039
HepG2|chr8:108316745-108316807,chr8,108316745,108316807,HepG2|chr8:134580663-134580800,chr8,134580663,134580800,0,26263918
HepG2|chr8:110599501-110599547,chr8,110599501,110599547,HepG2|chr8:54939418-54939535,chr8,54939418,54939535,0,55660083
HepG2|chr8:111752113-111752184,chr8,111752113,111752184,HepG2|chr8:17352623-17352711,chr8,17352623,17352711,0,94399490
HepG2|chr8:112951079-112951106,chr8,112951079,112951106,HepG2|chr8:125488693-125488816,chr8,125488693,125488816,0,12537614
HepG2|chr8:113089412-113089486,chr8,113089412,113089486,HepG2|chr8:37621428-37621482,chr8,37621428,37621482,0,75467984
HepG2|chr8:114362283-114362307,chr8,114362283,114362307,HepG2|chr8:144396560-144396603,chr8,144396560,144396603,0,30034277
HepG2|chr8:115395217-115395297,chr8,115395217,115395297,HepG2|chr8:40015752-40015782,chr8,40015752,40015782,0,75379465
HepG2|chr8:115774548-115774578,chr8,115774548,115774578,HepG2|chr8:37758450-37758570,chr8,37758450,37758570,0,78016098
HepG2|chr8:116408987-116409026,chr8,116408987,116409026,HepG2|chr8:103668920-103669014,chr8,103668920,103669014,0,12740067
HepG2|chr8:116740830-116740912,chr8,116740830,116740912,HepG2|chr8:128751884-128751915,chr8,128751884,128751915,0,12011054
HepG2|chr8:116825456-116825554,chr8,116825456,116825554,HepG2|chr8:128749088-128749137,chr8,128749088,128749137,0,11923632
HepG2|chr8:117513977-117514054,chr8,117513977,117514054,HepG2|chr8:40015709-40015782,chr8,40015709,40015782,0,77498268
HepG2|chr8:117613998-117614054,chr8,117613998,117614054,HepG2|chr8:40014301-40014407,chr8,40014301,40014407,0,77599697
HepG2|chr8:118673656-118673748,chr8,118673656,118673748,HepG2|chr8:144677678-144677736,chr8,144677678,144677736,0,26004022
HepG2|chr8:119436174-119436206,chr8,119436174,119436206,HepG2|chr8:128752164-128752217,chr8,128752164,128752217,0,9315990
HepG2|chr8:120426178-120426235,chr8,120426178,120426235,HepG2|chr8:128751642-128751731,chr8,128751642,128751731,0,8325464
HepG2|chr8:120583796-120583856,chr8,120583796,120583856,HepG2|chr8:119119853-119119935,chr8,119119853,119119935,0,1463943
HepG2|chr8:120604228-120604324,chr8,120604228,120604324,HepG2|chr8:37758516-37758570,chr8,37758516,37758570,0,82845712
HepG2|chr8:120679401-120679447,chr8,120679401,120679447,HepG2|chr8:37758450-37758570,chr8,37758450,37758570,0,82920951
HepG2|chr8:120765058-120765134,chr8,120765058,120765134,HepG2|chr8:71017855-71017892,chr8,71017855,71017892,0,49747203
HepG2|chr8:120769253-120769367,chr8,120769253,120769367,HepG2|chr8:71017855-71017892,chr8,71017855,71017892,0,49751398
HepG2|chr8:121568037-121568140,chr8,121568037,121568140,HepG2|chr8:144393523-144393570,chr8,144393523,144393570,0,22825486
HepG2|chr8:121947689-121947716,chr8,121947689,121947716,HepG2|chr8:144396522-144396645,chr8,144396522,144396645,0,22448833
HepG2|chr8:122347202-122347241,chr8,122347202,122347241,HepG2|chr8:37758459-37758570,chr8,37758459,37758570,0,84588743
HepG2|chr8:123471609-123471698,chr8,123471609,123471698,HepG2|chr8:128751642-128751731,chr8,128751642,128751731,0,5280033
HepG2|chr8:123695278-123695347,chr8,123695278,123695347,HepG2|chr8:54938510-54938591,chr8,54938510,54938591,0,68756768
HepG2|chr8:124551434-124551553,chr8,124551434,124551553,HepG2|chr8:124408983-124409002,chr8,124408983,124409002,0,142451
HepG2|chr8:124672146-124672206,chr8,124672146,124672206,HepG2|chr8:54935417-54935567,chr8,54935417,54935567,0,69736729
HepG2|chr8:124681737-124681886,chr8,124681737,124681886,HepG2|chr8:71017858-71017891,chr8,71017858,71017891,0,53663879
HepG2|chr8:124739781-124739843,chr8,124739781,124739843,HepG2|chr8:103548274-103548320,chr8,103548274,103548320,0,21191507
HepG2|chr8:125773317-125773370,chr8,125773317,125773370,HepG2|chr8:40015685-40015782,chr8,40015685,40015782,0,85757632
HepG2|chr8:126221579-126221663,chr8,126221579,126221663,HepG2|chr8:117780105-117780168,chr8,117780105,117780168,0,8441474
HepG2|chr8:126348976-126349027,chr8,126348976,126349027,HepG2|chr8:37761712-37761741,chr8,37761712,37761741,0,88587264
HepG2|chr8:126671215-126671325,chr8,126671215,126671325,HepG2|chr8:128746852-128746959,chr8,128746852,128746959,0,2075637
HepG2|chr8:127000880-127000976,chr8,127000880,127000976,HepG2|chr8:128751695-128751749,chr8,128751695,128751749,0,1750815
HepG2|chr8:127238496-127238599,chr8,127238496,127238599,HepG2|chr8:11658821-11658840,chr8,11658821,11658840,0,115579675
HepG2|chr8:127266293-127266346,chr8,127266293,127266346,HepG2|chr8:54938556-54938591,chr8,54938556,54938591,0,72327737
HepG2|chr8:127730691-127730775,chr8,127730691,127730775,HepG2|chr8:103668874-103669014,chr8,103668874,103669014,0,24061817
HepG2|chr8:129666702-129666792,chr8,129666702,129666792,HepG2|chr8:71017861-71017892,chr8,71017861,71017892,0,58648841
HepG2|chr8:129927567-129927657,chr8,129927567,129927657,HepG2|chr8:71017861-71017892,chr8,71017861,71017892,0,58909706
HepG2|chr8:132129665-132129762,chr8,132129665,132129762,HepG2|chr8:103669502-103669649,chr8,103669502,103669649,0,28460163
HepG2|chr8:133091592-133091684,chr8,133091592,133091684,HepG2|chr8:144677678-144677736,chr8,144677678,144677736,0,11586086
HepG2|chr8:134968854-134968918,chr8,134968854,134968918,HepG2|chr8:37758484-37758570,chr8,37758484,37758570,0,97210370
HepG2|chr8:135285236-135285339,chr8,135285236,135285339,HepG2|chr8:17352623-17352662,chr8,17352623,17352662,0,117932613
HepG2|chr8:135382213-135382293,chr8,135382213,135382293,HepG2|chr8:40015752-40015782,chr8,40015752,40015782,0,95366461
HepG2|chr8:135859715-135859794,chr8,135859715,135859794,HepG2|chr8:101162100-101162205,chr8,101162100,101162205,0,34697615
HepG2|chr8:136832219-136832247,chr8,136832219,136832247,HepG2|chr8:144396522-144396645,chr8,144396522,144396645,0,7564303
HepG2|chr8:139059508-139059600,chr8,139059508,139059600,HepG2|chr8:128751884-128751915,chr8,128751884,128751915,0,10307624
HepG2|chr8:139115174-139115304,chr8,139115174,139115304,HepG2|chr8:124408985-124409002,chr8,124408985,124409002,0,14706189
HepG2|chr8:139217126-139217186,chr8,139217126,139217186,HepG2|chr8:54935417-54935567,chr8,54935417,54935567,0,84281709
HepG2|chr8:139837066-139837150,chr8,139837066,139837150,HepG2|chr8:117780105-117780168,chr8,117780105,117780168,0,22056961
HepG2|chr8:140630187-140630255,chr8,140630187,140630255,HepG2|chr8:128752077-128752159,chr8,128752077,128752159,0,11878110
HepG2|chr8:142412907-142412930,chr8,142412907,142412930,HepG2|chr8:71017861-71017891,chr8,71017861,71017891,0,71395046
HepG2|chr8:142468497-142468519,chr8,142468497,142468519,HepG2|chr8:40014366-40014407,chr8,40014366,40014407,0,102454131
HepG2|chr8:142622634-142622753,chr8,142622634,142622753,HepG2|chr8:124408983-124409002,chr8,124408983,124409002,0,18213651
HepG2|chr8:142751995-142752063,chr8,142751995,142752063,HepG2|chr8:103536171-103536318,chr8,103536171,103536318,0,39215824
HepG2|chr8:143081660-143081713,chr8,143081660,143081713,HepG2|chr8:40015685-40015782,chr8,40015685,40015782,0,103065975
HepG2|chr8:143259116-143259197,chr8,143259116,143259197,HepG2|chr8:54938522-54938591,chr8,54938522,54938591,0,88320594
HepG2|chr8:143595899-143595950,chr8,143595899,143595950,HepG2|chr8:54933541-54933632,chr8,54933541,54933632,0,88662358
HepG2|chr8:143760732-143760795,chr8,143760732,143760795,HepG2|chr8:103548274-103548320,chr8,103548274,103548320,0,40212458
HepG2|chr8:144434717-144434780,chr8,144434717,144434780,HepG2|chr8:119119853-119119935,chr8,119119853,119119935,0,25314864
HepG2|chr8:144659696-144659792,chr8,144659696,144659792,HepG2|chr8:22090719-22090760,chr8,22090719,22090760,0,122568977
HepG2|chr8:145287940-145288002,chr8,145287940,145288002,HepG2|chr8:134580663-134580800,chr8,134580663,134580800,0,10707277
HepG2|chr8:146034356-146034379,chr8,146034356,146034379,HepG2|chr8:103548010-103548140,chr8,103548010,103548140,0,42486346
HepG2|chr8:146310109-146310236,chr8,146310109,146310236,HepG2|chr8:124408983-124409001,chr8,124408983,124409001,0,21901126
HepG2|chr9:1459427-1459577,chr9,1459427,1459577,HepG2|chr9:70646052-70646109,chr9,70646052,70646109,0,69186625
HepG2|chr9:1464082-1464141,chr9,1464082,1464141,HepG2|chr9:45442109-45442224,chr9,45442109,45442224,0,43978027
HepG2|chr9:2425283-2425394,chr9,2425283,2425394,HepG2|chr9:45442301-45442389,chr9,45442301,45442389,0,43017018
HepG2|chr9:2987098-2987228,chr9,2987098,2987228,HepG2|chr9:86432779-86432848,chr9,86432779,86432848,0,83445681
HepG2|chr9:3221807-3221846,chr9,3221807,3221846,HepG2|chr9:37122031-37122081,chr9,37122031,37122081,0,33900224
HepG2|chr9:4137269-4137381,chr9,4137269,4137381,HepG2|chr9:67335066-67335103,chr9,67335066,67335103,0,63197797
HepG2|chr9:4618164-4618232,chr9,4618164,4618232,HepG2|chr9:37121747-37121800,chr9,37121747,37121800,0,32503583
HepG2|chr9:4827530-4827577,chr9,4827530,4827577,HepG2|chr9:131443746-131443896,chr9,131443746,131443896,0,126616216
HepG2|chr9:5263890-5264036,chr9,5263890,5264036,HepG2|chr9:131441853-131441915,chr9,131441853,131441915,0,126177963
HepG2|chr9:5516783-5516842,chr9,5516783,5516842,HepG2|chr9:45442256-45442394,chr9,45442256,45442394,0,39925473
HepG2|chr9:5722256-5722373,chr9,5722256,5722373,HepG2|chr9:45442310-45442394,chr9,45442310,45442394,0,39720054
HepG2|chr9:6010876-6010982,chr9,6010876,6010982,HepG2|chr9:71731728-71731878,chr9,71731728,71731878,0,65720852
HepG2|chr9:6611751-6611813,chr9,6611751,6611813,HepG2|chr9:45442234-45442320,chr9,45442234,45442320,0,38830483
HepG2|chr9:6668905-6668968,chr9,6668905,6668968,HepG2|chr9:45442265-45442394,chr9,45442265,45442394,0,38773360
HepG2|chr9:7821201-7821288,chr9,7821201,7821288,HepG2|chr9:45442431-45442490,chr9,45442431,45442490,0,37621230
HepG2|chr9:8765265-8765346,chr9,8765265,8765346,HepG2|chr9:97770132-97770187,chr9,97770132,97770187,0,89004867
HepG2|chr9:8810862-8810959,chr9,8810862,8810959,HepG2|chr9:91145491-91145543,chr9,91145491,91145543,0,82334629
HepG2|chr9:9250307-9250434,chr9,9250307,9250434,HepG2|chr9:90341808-90341825,chr9,90341808,90341825,0,81091501
HepG2|chr9:9931693-9931782,chr9,9931693,9931782,HepG2|chr9:91145621-91145682,chr9,91145621,91145682,0,81213928
HepG2|chr9:11274226-11274336,chr9,11274226,11274336,HepG2|chr9:6703562-6703602,chr9,6703562,6703602,0,4570664
